"ProductID","Product","Category","Segment","ManufacturerID","Manufacturer"
"1410","Quibus RP-02","Rural","Productivity",12,"Quibus"
"1411","Quibus RP-03","Rural","Productivity",12,"Quibus"
"1412","Quibus RP-04","Rural","Productivity",12,"Quibus"
"1413","Quibus RP-05","Rural","Productivity",12,"Quibus"
"1414","Quibus RP-06","Rural","Productivity",12,"Quibus"
"1415","Quibus RP-07","Rural","Productivity",12,"Quibus"
"1416","Quibus RP-08","Rural","Productivity",12,"Quibus"
"1417","Quibus RP-09","Rural","Productivity",12,"Quibus"
"1418","Quibus RP-10","Rural","Productivity",12,"Quibus"
"1419","Quibus RP-11","Rural","Productivity",12,"Quibus"
"1420","Quibus RP-12","Rural","Productivity",12,"Quibus"
"1421","Quibus RP-13","Rural","Productivity",12,"Quibus"
"1422","Quibus RP-14","Rural","Productivity",12,"Quibus"
"1423","Quibus RP-15","Rural","Productivity",12,"Quibus"
"1424","Quibus RP-16","Rural","Productivity",12,"Quibus"
"1425","Quibus RP-17","Rural","Productivity",12,"Quibus"
"1426","Quibus RP-18","Rural","Productivity",12,"Quibus"
"1427","Quibus RP-19","Rural","Productivity",12,"Quibus"
"1428","Quibus RP-20","Rural","Productivity",12,"Quibus"
"1429","Quibus RP-21","Rural","Productivity",12,"Quibus"
"1430","Quibus RP-22","Rural","Productivity",12,"Quibus"
"1431","Quibus RP-23","Rural","Productivity",12,"Quibus"
"1432","Quibus RP-24","Rural","Productivity",12,"Quibus"
"1433","Quibus RP-25","Rural","Productivity",12,"Quibus"
"1434","Quibus RP-26","Rural","Productivity",12,"Quibus"
"1435","Quibus RP-27","Rural","Productivity",12,"Quibus"
"1436","Quibus RP-28","Rural","Productivity",12,"Quibus"
"1437","Quibus RP-29","Rural","Productivity",12,"Quibus"
"1438","Quibus RP-30","Rural","Productivity",12,"Quibus"
"1439","Quibus RP-31","Rural","Productivity",12,"Quibus"
"1440","Quibus RP-32","Rural","Productivity",12,"Quibus"
"1441","Quibus RP-33","Rural","Productivity",12,"Quibus"
"1442","Quibus RP-34","Rural","Productivity",12,"Quibus"
"1443","Quibus RP-35","Rural","Productivity",12,"Quibus"
"1444","Quibus RP-36","Rural","Productivity",12,"Quibus"
"1445","Quibus RP-37","Rural","Productivity",12,"Quibus"
"1446","Quibus RP-38","Rural","Productivity",12,"Quibus"
"1447","Quibus RP-39","Rural","Productivity",12,"Quibus"
"1448","Quibus RP-40","Rural","Productivity",12,"Quibus"
"1449","Quibus RP-41","Rural","Productivity",12,"Quibus"
"1450","Quibus RP-42","Rural","Productivity",12,"Quibus"
"1451","Quibus RP-43","Rural","Productivity",12,"Quibus"
"1452","Quibus RP-44","Rural","Productivity",12,"Quibus"
"1453","Quibus RP-45","Rural","Productivity",12,"Quibus"
"1454","Quibus RP-46","Rural","Productivity",12,"Quibus"
"1455","Quibus RP-47","Rural","Productivity",12,"Quibus"
"1456","Quibus RP-48","Rural","Productivity",12,"Quibus"
"1457","Quibus RP-49","Rural","Productivity",12,"Quibus"
"1458","Quibus RP-50","Rural","Productivity",12,"Quibus"
"1459","Quibus RP-51","Rural","Productivity",12,"Quibus"
"1460","Quibus RP-52","Rural","Productivity",12,"Quibus"
"1461","Quibus RP-53","Rural","Productivity",12,"Quibus"
"1462","Quibus RP-54","Rural","Productivity",12,"Quibus"
"1463","Quibus RP-55","Rural","Productivity",12,"Quibus"
"1464","Quibus RP-56","Rural","Productivity",12,"Quibus"
"1465","Quibus RP-57","Rural","Productivity",12,"Quibus"
"1466","Quibus RP-58","Rural","Productivity",12,"Quibus"
"1467","Quibus RP-59","Rural","Productivity",12,"Quibus"
"1468","Quibus RP-60","Rural","Productivity",12,"Quibus"
"1469","Quibus RP-61","Rural","Productivity",12,"Quibus"
"1470","Quibus RP-62","Rural","Productivity",12,"Quibus"
"1471","Quibus RP-63","Rural","Productivity",12,"Quibus"
"1472","Quibus RP-64","Rural","Productivity",12,"Quibus"
"1473","Quibus RP-65","Rural","Productivity",12,"Quibus"
"1474","Quibus RP-66","Rural","Productivity",12,"Quibus"
"1475","Quibus RP-67","Rural","Productivity",12,"Quibus"
"1476","Quibus RP-68","Rural","Productivity",12,"Quibus"
"1477","Quibus RP-69","Rural","Productivity",12,"Quibus"
"1478","Quibus RP-70","Rural","Productivity",12,"Quibus"
"1479","Quibus RP-71","Rural","Productivity",12,"Quibus"
"1480","Quibus RP-72","Rural","Productivity",12,"Quibus"
"1481","Quibus RP-73","Rural","Productivity",12,"Quibus"
"1482","Quibus RP-74","Rural","Productivity",12,"Quibus"
"1483","Quibus RP-75","Rural","Productivity",12,"Quibus"
"1484","Quibus RP-76","Rural","Productivity",12,"Quibus"
"1485","Quibus RP-77","Rural","Productivity",12,"Quibus"
"1486","Quibus RP-78","Rural","Productivity",12,"Quibus"
"1487","Quibus RP-79","Rural","Productivity",12,"Quibus"
"1488","Quibus RP-80","Rural","Productivity",12,"Quibus"
"1489","Quibus RP-81","Rural","Productivity",12,"Quibus"
"1490","Quibus RP-82","Rural","Productivity",12,"Quibus"
"1491","Quibus RP-83","Rural","Productivity",12,"Quibus"
"1492","Quibus RP-84","Rural","Productivity",12,"Quibus"
"1493","Quibus RP-85","Rural","Productivity",12,"Quibus"
"1494","Quibus RP-86","Rural","Productivity",12,"Quibus"
"1495","Quibus RP-87","Rural","Productivity",12,"Quibus"
"1496","Quibus RP-88","Rural","Productivity",12,"Quibus"
"1497","Quibus RP-89","Rural","Productivity",12,"Quibus"
"1498","Quibus RP-90","Rural","Productivity",12,"Quibus"
"1499","Quibus RP-91","Rural","Productivity",12,"Quibus"
"1500","Quibus RP-92","Rural","Productivity",12,"Quibus"
"1501","Quibus RP-93","Rural","Productivity",12,"Quibus"
"1502","Quibus RP-94","Rural","Productivity",12,"Quibus"
"1503","Quibus RP-95","Rural","Productivity",12,"Quibus"
"1504","Quibus RP-96","Rural","Productivity",12,"Quibus"
"1505","Quibus RP-97","Rural","Productivity",12,"Quibus"
"1506","Quibus RP-98","Rural","Productivity",12,"Quibus"
"1507","Quibus RP-99","Rural","Productivity",12,"Quibus"
"1508","Quibus RP-00","Rural","Productivity",12,"Quibus"
"1509","Quibus RP-01","Rural","Productivity",12,"Quibus"
"1510","Quibus RP-02","Rural","Productivity",12,"Quibus"
"1511","Quibus RP-03","Rural","Productivity",12,"Quibus"
"1512","Quibus RP-04","Rural","Productivity",12,"Quibus"
"1513","Quibus RP-05","Rural","Productivity",12,"Quibus"
"1514","Quibus RP-06","Rural","Productivity",12,"Quibus"
"1515","Quibus RP-07","Rural","Productivity",12,"Quibus"
"1516","Quibus RP-08","Rural","Productivity",12,"Quibus"
"1517","Quibus RP-09","Rural","Productivity",12,"Quibus"
"1518","Quibus RP-10","Rural","Productivity",12,"Quibus"
"1519","Quibus RP-11","Rural","Productivity",12,"Quibus"
"1520","Quibus RP-12","Rural","Productivity",12,"Quibus"
"1521","Quibus RP-13","Rural","Productivity",12,"Quibus"
"1522","Quibus RP-14","Rural","Productivity",12,"Quibus"
"1523","Quibus RP-15","Rural","Productivity",12,"Quibus"
"1524","Quibus RP-16","Rural","Productivity",12,"Quibus"
"1525","Quibus RP-17","Rural","Productivity",12,"Quibus"
"1526","Quibus RP-18","Rural","Productivity",12,"Quibus"
"1527","Quibus RP-19","Rural","Productivity",12,"Quibus"
"1528","Quibus RP-20","Rural","Productivity",12,"Quibus"
"1529","Quibus RP-21","Rural","Productivity",12,"Quibus"
"1530","Quibus RP-22","Rural","Productivity",12,"Quibus"
"1531","Quibus RP-23","Rural","Productivity",12,"Quibus"
"1532","Quibus RP-24","Rural","Productivity",12,"Quibus"
"1533","Quibus RP-25","Rural","Productivity",12,"Quibus"
"1534","Quibus RP-26","Rural","Productivity",12,"Quibus"
"1535","Quibus RP-27","Rural","Productivity",12,"Quibus"
"1536","Quibus RP-28","Rural","Productivity",12,"Quibus"
"1537","Quibus RP-29","Rural","Productivity",12,"Quibus"
"1538","Quibus RP-30","Rural","Productivity",12,"Quibus"
"1539","Quibus RP-31","Rural","Productivity",12,"Quibus"
"1540","Quibus RP-32","Rural","Productivity",12,"Quibus"
"1541","Quibus RP-33","Rural","Productivity",12,"Quibus"
"1542","Quibus RP-34","Rural","Productivity",12,"Quibus"
"1543","Quibus RP-35","Rural","Productivity",12,"Quibus"
"1544","Quibus RP-36","Rural","Productivity",12,"Quibus"
"1545","Quibus RP-37","Rural","Productivity",12,"Quibus"
"1546","Quibus RP-38","Rural","Productivity",12,"Quibus"
"1547","Quibus RP-39","Rural","Productivity",12,"Quibus"
"1548","Quibus RP-40","Rural","Productivity",12,"Quibus"
"1549","Quibus RP-41","Rural","Productivity",12,"Quibus"
"1550","Quibus RP-42","Rural","Productivity",12,"Quibus"
"1551","Quibus RP-43","Rural","Productivity",12,"Quibus"
"1552","Quibus RP-44","Rural","Productivity",12,"Quibus"
"1553","Quibus RP-45","Rural","Productivity",12,"Quibus"
"1554","Quibus RP-46","Rural","Productivity",12,"Quibus"
"1555","Quibus RP-47","Rural","Productivity",12,"Quibus"
"1556","Quibus RP-48","Rural","Productivity",12,"Quibus"
"1557","Quibus RP-49","Rural","Productivity",12,"Quibus"
"1558","Quibus RP-50","Rural","Productivity",12,"Quibus"
"1559","Quibus RP-51","Rural","Productivity",12,"Quibus"
"1560","Quibus RP-52","Rural","Productivity",12,"Quibus"
"1561","Quibus RP-53","Rural","Productivity",12,"Quibus"
"1562","Quibus RP-54","Rural","Productivity",12,"Quibus"
"1563","Quibus RS-01","Rural","Select",12,"Quibus"
"1564","Quibus RS-02","Rural","Select",12,"Quibus"
"1565","Quibus RS-03","Rural","Select",12,"Quibus"
"1566","Quibus RS-04","Rural","Select",12,"Quibus"
"1567","Quibus RS-05","Rural","Select",12,"Quibus"
"1568","Quibus RS-06","Rural","Select",12,"Quibus"
"1569","Quibus RS-07","Rural","Select",12,"Quibus"
"1570","Quibus RS-08","Rural","Select",12,"Quibus"
"1571","Quibus RS-09","Rural","Select",12,"Quibus"
"1572","Quibus RS-10","Rural","Select",12,"Quibus"
"1573","Quibus RS-11","Rural","Select",12,"Quibus"
"1574","Quibus RS-12","Rural","Select",12,"Quibus"
"1575","Quibus RS-13","Rural","Select",12,"Quibus"
"1576","Quibus RS-14","Rural","Select",12,"Quibus"
"1577","Quibus RS-15","Rural","Select",12,"Quibus"
"1578","Quibus RS-16","Rural","Select",12,"Quibus"
"1579","Quibus RS-17","Rural","Select",12,"Quibus"
"1580","Quibus RS-18","Rural","Select",12,"Quibus"
"1581","Quibus RS-19","Rural","Select",12,"Quibus"
"1582","Quibus RS-20","Rural","Select",12,"Quibus"
"1583","Quibus RS-21","Rural","Select",12,"Quibus"
"1584","Quibus RS-22","Rural","Select",12,"Quibus"
"1585","Quibus RS-23","Rural","Select",12,"Quibus"
"1586","Quibus RS-24","Rural","Select",12,"Quibus"
"1587","Quibus RS-25","Rural","Select",12,"Quibus"
"1588","Quibus RS-26","Rural","Select",12,"Quibus"
"1589","Quibus RS-27","Rural","Select",12,"Quibus"
"1590","Quibus RS-28","Rural","Select",12,"Quibus"
"1591","Quibus RS-29","Rural","Select",12,"Quibus"
"1592","Quibus RS-30","Rural","Select",12,"Quibus"
"1593","Quibus RS-31","Rural","Select",12,"Quibus"
"1594","Quibus RS-32","Rural","Select",12,"Quibus"
"1595","Quibus RS-33","Rural","Select",12,"Quibus"
"1596","Quibus RS-34","Rural","Select",12,"Quibus"
"1597","Quibus RS-35","Rural","Select",12,"Quibus"
"1598","Quibus RS-36","Rural","Select",12,"Quibus"
"1599","Quibus RS-37","Rural","Select",12,"Quibus"
"1600","Quibus RS-38","Rural","Select",12,"Quibus"
"1601","Quibus RS-39","Rural","Select",12,"Quibus"
"1602","Quibus RS-40","Rural","Select",12,"Quibus"
"1603","Quibus RS-41","Rural","Select",12,"Quibus"
"1604","Quibus RS-42","Rural","Select",12,"Quibus"
"1605","Quibus RS-43","Rural","Select",12,"Quibus"
"1606","Quibus RS-44","Rural","Select",12,"Quibus"
"1607","Quibus RS-45","Rural","Select",12,"Quibus"
"1608","Quibus RS-46","Rural","Select",12,"Quibus"
"1609","Quibus RS-47","Rural","Select",12,"Quibus"
"1610","Quibus RS-48","Rural","Select",12,"Quibus"
"1611","Quibus RS-49","Rural","Select",12,"Quibus"
"1612","Quibus RS-50","Rural","Select",12,"Quibus"
"1613","Quibus RS-51","Rural","Select",12,"Quibus"
"1614","Quibus RS-52","Rural","Select",12,"Quibus"
"1615","Quibus RS-53","Rural","Select",12,"Quibus"
"1616","Quibus RS-54","Rural","Select",12,"Quibus"
"1617","Quibus RS-55","Rural","Select",12,"Quibus"
"1618","Quibus RS-56","Rural","Select",12,"Quibus"
"1619","Quibus RS-57","Rural","Select",12,"Quibus"
"1620","Quibus RS-58","Rural","Select",12,"Quibus"
"1621","Quibus RS-59","Rural","Select",12,"Quibus"
"1622","Quibus RS-60","Rural","Select",12,"Quibus"
"1623","Quibus RS-61","Rural","Select",12,"Quibus"
"1624","Quibus RS-62","Rural","Select",12,"Quibus"
"1625","Quibus RS-63","Rural","Select",12,"Quibus"
"1626","Quibus RS-64","Rural","Select",12,"Quibus"
"1627","Quibus RS-65","Rural","Select",12,"Quibus"
"1628","Quibus RS-66","Rural","Select",12,"Quibus"
"1629","Quibus RS-67","Rural","Select",12,"Quibus"
"1630","Quibus RS-68","Rural","Select",12,"Quibus"
"1631","Quibus RS-69","Rural","Select",12,"Quibus"
"1632","Quibus RS-70","Rural","Select",12,"Quibus"
"1633","Quibus RS-71","Rural","Select",12,"Quibus"
"1634","Quibus RS-72","Rural","Select",12,"Quibus"
"1635","Quibus RS-73","Rural","Select",12,"Quibus"
"1636","Quibus RS-74","Rural","Select",12,"Quibus"
"1637","Quibus RS-75","Rural","Select",12,"Quibus"
"1638","Quibus RS-76","Rural","Select",12,"Quibus"
"1639","Quibus RS-77","Rural","Select",12,"Quibus"
"1640","Quibus RS-78","Rural","Select",12,"Quibus"
"1641","Quibus RS-79","Rural","Select",12,"Quibus"
"1642","Quibus RS-80","Rural","Select",12,"Quibus"
"1643","Quibus RS-81","Rural","Select",12,"Quibus"
"1644","Quibus RS-82","Rural","Select",12,"Quibus"
"1645","Quibus RS-83","Rural","Select",12,"Quibus"
"1646","Quibus RS-84","Rural","Select",12,"Quibus"
"1647","Quibus RS-85","Rural","Select",12,"Quibus"
"1648","Quibus RS-86","Rural","Select",12,"Quibus"
"1649","Quibus RS-87","Rural","Select",12,"Quibus"
"1650","Quibus RS-88","Rural","Select",12,"Quibus"
"1651","Quibus RS-89","Rural","Select",12,"Quibus"
"1652","Quibus RS-90","Rural","Select",12,"Quibus"
"1653","Quibus RS-91","Rural","Select",12,"Quibus"
"1654","Quibus RS-92","Rural","Select",12,"Quibus"
"1655","Quibus RS-93","Rural","Select",12,"Quibus"
"1656","Quibus RS-94","Rural","Select",12,"Quibus"
"1657","Quibus RS-95","Rural","Select",12,"Quibus"
"1658","Quibus RS-96","Rural","Select",12,"Quibus"
"1659","Quibus RS-97","Rural","Select",12,"Quibus"
"1660","Quibus RS-98","Rural","Select",12,"Quibus"
"1661","Quibus RS-99","Rural","Select",12,"Quibus"
"1662","Quibus RS-00","Rural","Select",12,"Quibus"
"1663","Quibus RS-01","Rural","Select",12,"Quibus"
"1664","Quibus RS-02","Rural","Select",12,"Quibus"
"1665","Quibus RS-03","Rural","Select",12,"Quibus"
"1666","Quibus RS-04","Rural","Select",12,"Quibus"
"1667","Quibus RS-05","Rural","Select",12,"Quibus"
"1668","Quibus UR-01","Urban","Regular",12,"Quibus"
"1669","Quibus UR-02","Urban","Regular",12,"Quibus"
"1670","Quibus UR-03","Urban","Regular",12,"Quibus"
"1671","Quibus UE-01","Urban","Extreme",12,"Quibus"
"1672","Quibus UE-02","Urban","Extreme",12,"Quibus"
"1673","Quibus UE-03","Urban","Extreme",12,"Quibus"
"1674","Quibus UE-04","Urban","Extreme",12,"Quibus"
"1675","Quibus UE-05","Urban","Extreme",12,"Quibus"
"1676","Quibus UE-06","Urban","Extreme",12,"Quibus"
"1677","Quibus UE-07","Urban","Extreme",12,"Quibus"
"1678","Quibus UE-08","Urban","Extreme",12,"Quibus"
"1679","Quibus UE-09","Urban","Extreme",12,"Quibus"
"1680","Quibus UE-10","Urban","Extreme",12,"Quibus"
"1681","Quibus UE-11","Urban","Extreme",12,"Quibus"
"1682","Quibus UE-12","Urban","Extreme",12,"Quibus"
"1683","Quibus UE-13","Urban","Extreme",12,"Quibus"
"1684","Quibus UE-14","Urban","Extreme",12,"Quibus"
"1685","Quibus UE-15","Urban","Extreme",12,"Quibus"
"1686","Quibus UE-16","Urban","Extreme",12,"Quibus"
"1687","Quibus UE-17","Urban","Extreme",12,"Quibus"
"1688","Salvus UE-01","Urban","Extreme",13,"Salvus"
"1689","Salvus UC-01","Urban","Convenience",13,"Salvus"
"1690","Salvus YY-01","Youth","Youth",13,"Salvus"
"1691","Salvus YY-02","Youth","Youth",13,"Salvus"
"1692","Salvus YY-03","Youth","Youth",13,"Salvus"
"1693","Salvus YY-04","Youth","Youth",13,"Salvus"
"1694","Salvus YY-05","Youth","Youth",13,"Salvus"
"1695","Salvus YY-06","Youth","Youth",13,"Salvus"
"1696","Salvus YY-07","Youth","Youth",13,"Salvus"
"1697","Salvus YY-08","Youth","Youth",13,"Salvus"
"1698","Salvus YY-09","Youth","Youth",13,"Salvus"
"1699","Salvus YY-10","Youth","Youth",13,"Salvus"
"1700","Salvus YY-11","Youth","Youth",13,"Salvus"
"1701","Salvus YY-12","Youth","Youth",13,"Salvus"
"1702","Salvus YY-13","Youth","Youth",13,"Salvus"
"1703","Salvus YY-14","Youth","Youth",13,"Salvus"
"1704","Salvus YY-15","Youth","Youth",13,"Salvus"
"1705","Salvus YY-16","Youth","Youth",13,"Salvus"
"1706","Salvus YY-17","Youth","Youth",13,"Salvus"
"1707","Salvus YY-18","Youth","Youth",13,"Salvus"
"1708","Salvus YY-19","Youth","Youth",13,"Salvus"
"1709","Salvus YY-20","Youth","Youth",13,"Salvus"
"1710","Salvus YY-21","Youth","Youth",13,"Salvus"
"1711","Salvus YY-22","Youth","Youth",13,"Salvus"
"1712","Salvus YY-23","Youth","Youth",13,"Salvus"
"1713","Salvus YY-24","Youth","Youth",13,"Salvus"
"1714","Salvus YY-25","Youth","Youth",13,"Salvus"
"1715","Salvus YY-26","Youth","Youth",13,"Salvus"
"1716","Salvus YY-27","Youth","Youth",13,"Salvus"
"1717","Salvus YY-28","Youth","Youth",13,"Salvus"
"1718","Salvus YY-29","Youth","Youth",13,"Salvus"
"1719","Salvus YY-30","Youth","Youth",13,"Salvus"
"1720","Salvus YY-31","Youth","Youth",13,"Salvus"
"1721","Salvus YY-32","Youth","Youth",13,"Salvus"
"1722","Salvus YY-33","Youth","Youth",13,"Salvus"
"1723","Salvus YY-34","Youth","Youth",13,"Salvus"
"1724","Salvus YY-35","Youth","Youth",13,"Salvus"
"1725","Salvus YY-36","Youth","Youth",13,"Salvus"
"1726","Pomum MA-01","Mix","All Season",11,"Pomum"
"1727","Pomum MA-02","Mix","All Season",11,"Pomum"
"1728","Pomum MA-03","Mix","All Season",11,"Pomum"
"1729","Pomum MA-04","Mix","All Season",11,"Pomum"
"1730","Pomum MA-05","Mix","All Season",11,"Pomum"
"1731","Pomum MA-06","Mix","All Season",11,"Pomum"
"1732","Pomum RP-01","Rural","Productivity",11,"Pomum"
"1733","Pomum RP-02","Rural","Productivity",11,"Pomum"
"1734","Pomum RP-03","Rural","Productivity",11,"Pomum"
"1735","Pomum RP-04","Rural","Productivity",11,"Pomum"
"1736","Pomum RP-05","Rural","Productivity",11,"Pomum"
"1737","Pomum RP-06","Rural","Productivity",11,"Pomum"
"1738","Pomum RP-07","Rural","Productivity",11,"Pomum"
"1739","Pomum RP-08","Rural","Productivity",11,"Pomum"
"1740","Pomum RP-09","Rural","Productivity",11,"Pomum"
"1741","Pomum RP-10","Rural","Productivity",11,"Pomum"
"1742","Pomum RP-11","Rural","Productivity",11,"Pomum"
"1743","Pomum RP-12","Rural","Productivity",11,"Pomum"
"1744","Pomum RP-13","Rural","Productivity",11,"Pomum"
"1745","Pomum RP-14","Rural","Productivity",11,"Pomum"
"1746","Pomum RS-01","Rural","Select",11,"Pomum"
"1747","Pomum RS-02","Rural","Select",11,"Pomum"
"1748","Pomum RS-03","Rural","Select",11,"Pomum"
"1749","Pomum UM-01","Urban","Moderation",11,"Pomum"
"1750","Pomum UM-02","Urban","Moderation",11,"Pomum"
"1751","Pomum UM-03","Urban","Moderation",11,"Pomum"
"1752","Pomum UM-04","Urban","Moderation",11,"Pomum"
"1753","Pomum UM-05","Urban","Moderation",11,"Pomum"
"1754","Pomum UM-06","Urban","Moderation",11,"Pomum"
"1755","Pomum UR-01","Urban","Regular",11,"Pomum"
"1756","Pomum UR-02","Urban","Regular",11,"Pomum"
"1757","Pomum UR-03","Urban","Regular",11,"Pomum"
"1758","Pomum UR-04","Urban","Regular",11,"Pomum"
"1759","Pomum UR-05","Urban","Regular",11,"Pomum"
"1760","Pomum UR-06","Urban","Regular",11,"Pomum"
"1761","Pomum UR-07","Urban","Regular",11,"Pomum"
"1762","Pomum UR-08","Urban","Regular",11,"Pomum"
"1763","Pomum UR-09","Urban","Regular",11,"Pomum"
"1764","Pomum UR-10","Urban","Regular",11,"Pomum"
"1765","Pomum UR-11","Urban","Regular",11,"Pomum"
"1766","Pomum UE-01","Urban","Extreme",11,"Pomum"
"1767","Pomum UE-02","Urban","Extreme",11,"Pomum"
"1768","Pomum UE-03","Urban","Extreme",11,"Pomum"
"1769","Pomum UE-04","Urban","Extreme",11,"Pomum"
"1770","Pomum UE-05","Urban","Extreme",11,"Pomum"
"1771","Pomum UE-06","Urban","Extreme",11,"Pomum"
"1772","Pomum UE-07","Urban","Extreme",11,"Pomum"
"1773","Pomum UE-08","Urban","Extreme",11,"Pomum"
"1774","Pomum UE-09","Urban","Extreme",11,"Pomum"
"1775","Pomum UE-10","Urban","Extreme",11,"Pomum"
"1776","Pomum UE-11","Urban","Extreme",11,"Pomum"
"1777","Pomum UE-12","Urban","Extreme",11,"Pomum"
"1778","Pomum UE-13","Urban","Extreme",11,"Pomum"
"1779","Pomum UE-14","Urban","Extreme",11,"Pomum"
"1780","Pomum UE-15","Urban","Extreme",11,"Pomum"
"1781","Pomum UE-16","Urban","Extreme",11,"Pomum"
"1782","Pomum UE-17","Urban","Extreme",11,"Pomum"
"1783","Pomum UE-18","Urban","Extreme",11,"Pomum"
"1784","Pomum UE-19","Urban","Extreme",11,"Pomum"
"1785","Pomum UE-20","Urban","Extreme",11,"Pomum"
"1786","Pomum UE-21","Urban","Extreme",11,"Pomum"
"1787","Pomum UE-22","Urban","Extreme",11,"Pomum"
"1788","Pomum UE-23","Urban","Extreme",11,"Pomum"
"1789","Pomum UE-24","Urban","Extreme",11,"Pomum"
"1790","Pomum UE-25","Urban","Extreme",11,"Pomum"
"1791","Pomum UE-26","Urban","Extreme",11,"Pomum"
"1792","Pomum UE-27","Urban","Extreme",11,"Pomum"
"1793","Pomum UE-28","Urban","Extreme",11,"Pomum"
"1794","Pomum UE-29","Urban","Extreme",11,"Pomum"
"1795","Pomum UC-01","Urban","Convenience",11,"Pomum"
"1796","Pomum UC-02","Urban","Convenience",11,"Pomum"
"1797","Pomum UC-03","Urban","Convenience",11,"Pomum"
"1798","Pomum UC-04","Urban","Convenience",11,"Pomum"
"1799","Pomum UC-05","Urban","Convenience",11,"Pomum"
"1800","Pomum UC-06","Urban","Convenience",11,"Pomum"
"1801","Pomum UC-07","Urban","Convenience",11,"Pomum"
"1802","Pomum UC-08","Urban","Convenience",11,"Pomum"
"1803","Pomum UC-09","Urban","Convenience",11,"Pomum"
"1804","Pomum UC-10","Urban","Convenience",11,"Pomum"
"1805","Pomum UC-11","Urban","Convenience",11,"Pomum"
"1806","Pomum YY-01","Youth","Youth",11,"Pomum"
"1807","Pomum YY-02","Youth","Youth",11,"Pomum"
"1808","Pomum YY-03","Youth","Youth",11,"Pomum"
"1809","Pomum YY-04","Youth","Youth",11,"Pomum"
"1810","Pomum YY-05","Youth","Youth",11,"Pomum"
"1811","Pomum YY-06","Youth","Youth",11,"Pomum"
"1812","Pomum YY-07","Youth","Youth",11,"Pomum"
"1813","Pomum YY-08","Youth","Youth",11,"Pomum"
"1814","Pomum YY-09","Youth","Youth",11,"Pomum"
"1815","Pomum YY-10","Youth","Youth",11,"Pomum"
"1816","Pomum YY-11","Youth","Youth",11,"Pomum"
"1817","Pomum YY-12","Youth","Youth",11,"Pomum"
"1818","Pomum YY-13","Youth","Youth",11,"Pomum"
"1819","Pomum YY-14","Youth","Youth",11,"Pomum"
"1820","Pomum YY-15","Youth","Youth",11,"Pomum"
"1821","Pomum YY-16","Youth","Youth",11,"Pomum"
"1822","Pomum YY-17","Youth","Youth",11,"Pomum"
"1823","Pomum YY-18","Youth","Youth",11,"Pomum"
"1824","Pomum YY-19","Youth","Youth",11,"Pomum"
"1825","Pomum YY-20","Youth","Youth",11,"Pomum"
"1826","Pomum YY-21","Youth","Youth",11,"Pomum"
"1827","Pomum YY-22","Youth","Youth",11,"Pomum"
"1828","Pomum YY-23","Youth","Youth",11,"Pomum"
"1829","Pomum YY-24","Youth","Youth",11,"Pomum"
"1830","Pomum YY-25","Youth","Youth",11,"Pomum"
"1831","Pomum YY-26","Youth","Youth",11,"Pomum"
"1832","Pomum YY-27","Youth","Youth",11,"Pomum"
"1833","Pomum YY-28","Youth","Youth",11,"Pomum"
"1834","Pomum YY-29","Youth","Youth",11,"Pomum"
"1835","Pomum YY-30","Youth","Youth",11,"Pomum"
"1836","Pomum YY-31","Youth","Youth",11,"Pomum"
"1837","Pomum YY-32","Youth","Youth",11,"Pomum"
"1838","Pomum YY-33","Youth","Youth",11,"Pomum"
"1839","Pomum YY-34","Youth","Youth",11,"Pomum"
"1840","Pomum YY-35","Youth","Youth",11,"Pomum"
"1841","Pomum YY-36","Youth","Youth",11,"Pomum"
"1842","Pomum YY-37","Youth","Youth",11,"Pomum"
"1843","Pomum YY-38","Youth","Youth",11,"Pomum"
"1844","Pomum YY-39","Youth","Youth",11,"Pomum"
"1845","Pomum YY-40","Youth","Youth",11,"Pomum"
"1846","Pomum YY-41","Youth","Youth",11,"Pomum"
"1847","Pomum YY-42","Youth","Youth",11,"Pomum"
"1848","Pomum YY-43","Youth","Youth",11,"Pomum"
"1849","Pomum YY-44","Youth","Youth",11,"Pomum"
"1850","Pomum YY-45","Youth","Youth",11,"Pomum"
"1851","Pomum YY-46","Youth","Youth",11,"Pomum"
"1852","Pomum YY-47","Youth","Youth",11,"Pomum"
"1853","Pomum YY-48","Youth","Youth",11,"Pomum"
"1854","Pomum YY-49","Youth","Youth",11,"Pomum"
"1855","Pomum YY-50","Youth","Youth",11,"Pomum"
"1856","Pomum YY-51","Youth","Youth",11,"Pomum"
"1857","Pomum YY-52","Youth","Youth",11,"Pomum"
"1858","Pomum YY-53","Youth","Youth",11,"Pomum"
"1859","Pomum YY-54","Youth","Youth",11,"Pomum"
"1860","Pomum YY-55","Youth","Youth",11,"Pomum"
"1861","Pomum YY-56","Youth","Youth",11,"Pomum"
"1862","Pomum YY-57","Youth","Youth",11,"Pomum"
"1863","Leo UM-01","Urban","Moderation",6,"Leo"
"1864","Leo UM-02","Urban","Moderation",6,"Leo"
"1865","Leo UM-03","Urban","Moderation",6,"Leo"
"1866","Leo UM-04","Urban","Moderation",6,"Leo"
"1867","Leo UM-05","Urban","Moderation",6,"Leo"
"1868","Leo UM-06","Urban","Moderation",6,"Leo"
"1869","Leo UM-07","Urban","Moderation",6,"Leo"
"1870","Leo UM-08","Urban","Moderation",6,"Leo"
